count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji
10,11.0,11.0,2025/7/31,1718.601347,15022.59098,1753925606,3.0,2.0,増田,Right,TOK,3,batter3,Right,高麗大,1,Top,2,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,高麗大,#ff0001,高麗大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521100010,見逃し,,1716,,818.0,https://youtu.be/Mf5SnKBOF5E&t=818,杉浦,中山,井之口,門田,青貝,小美野,榎本,荒井慶,"小美野,明石,中山,門田,荒井慶,杉浦,榎本,青貝,井之口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","増田,杉浦,中山,井之口,門田,青貝,小美野,榎本,荒井慶","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,R,L","R,L,L,R,R,R,R,R,L,L","Kosei, Masuda","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Naomasa, Aogai","Komino, Harunobu","Yoshinobu, Enomoto","Keito, Arai",,,,,,,
11,12.0,12.0,2025/7/31,1732.55603,15036.54566,1753925620,3.0,3.0,増田,Right,TOK,3,batter3,Right,高麗大,1,Top,2,1,1,Splitter,FoulBall,Undefined,GroundBall,Undefined,0,0,,,,,26.73158881,-67.96377306,TOK,#217fc4,東大,高麗大,#ff0001,高麗大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2521100011,ファール,,1730,,832.0,https://youtu.be/Mf5SnKBOF5E&t=832,杉浦,中山,井之口,門田,青貝,小美野,榎本,荒井慶,"小美野,明石,中山,門田,荒井慶,杉浦,榎本,青貝,井之口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","増田,杉浦,中山,井之口,門田,青貝,小美野,榎本,荒井慶","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,R,L","R,L,L,R,R,R,R,R,L,L","Kosei, Masuda","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Naomasa, Aogai","Komino, Harunobu","Yoshinobu, Enomoto","Keito, Arai",,,,,,,
12,13.0,13.0,2025/7/31,1758.651305,15062.64093,1753925646,3.0,4.0,増田,Right,TOK,3,batter3,Right,高麗大,1,Top,2,1,2,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.257,0.148,,,TOK,#217fc4,東大,高麗大,#ff0001,高麗大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521100012,ボール,,1756,,852.0,https://youtu.be/Mf5SnKBOF5E&t=852,杉浦,中山,井之口,門田,青貝,小美野,榎本,荒井慶,"小美野,明石,中山,門田,荒井慶,杉浦,榎本,青貝,井之口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","増田,杉浦,中山,井之口,門田,青貝,小美野,榎本,荒井慶","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,R,L","R,L,L,R,R,R,R,R,L,L","Kosei, Masuda","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Naomasa, Aogai","Komino, Harunobu","Yoshinobu, Enomoto","Keito, Arai",,,,,,,
13,14.0,14.0,2025/7/31,1771.992126,15075.98176,1753925659,3.0,5.0,増田,Right,TOK,3,batter3,Right,高麗大,1,Top,2,2,2,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.15,0.084,,,TOK,#217fc4,東大,高麗大,#ff0001,高麗大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521100013,ボール,,1769,,865.0,https://youtu.be/Mf5SnKBOF5E&t=865,杉浦,中山,井之口,門田,青貝,小美野,榎本,荒井慶,"小美野,明石,中山,門田,荒井慶,杉浦,榎本,青貝,井之口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","増田,杉浦,中山,井之口,門田,青貝,小美野,榎本,荒井慶","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,R,L","R,L,L,R,R,R,R,R,L,L","Kosei, Masuda","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Naomasa, Aogai","Komino, Harunobu","Yoshinobu, Enomoto","Keito, Arai",,,,,,,
14,15.0,15.0,2025/7/31,1789.459912,15093.44954,1753925676,3.0,6.0,増田,Right,TOK,3,batter3,Right,高麗大,1,Top,2,3,2,Fastball,InPlay,Undefined,FlyBall,Double,0,0,,,0.622,-0.224,93.67584548,-7.281668808,TOK,#217fc4,東大,高麗大,#ff0001,高麗大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,8,8,2521100014,中2,,1787,,882.0,https://youtu.be/Mf5SnKBOF5E&t=882,杉浦,中山,井之口,門田,青貝,小美野,榎本,荒井慶,"小美野,明石,中山,門田,荒井慶,杉浦,榎本,青貝,井之口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","増田,杉浦,中山,井之口,門田,青貝,小美野,榎本,荒井慶","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,R,L","R,L,L,R,R,R,R,R,L,L","Kosei, Masuda","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Naomasa, Aogai","Komino, Harunobu","Yoshinobu, Enomoto","Keito, Arai",,,,,,,
15,16.0,16.0,2025/7/31,1852.790941,15156.78057,1753925740,4.0,1.0,増田,Right,TOK,4,batter4,Right,高麗大,1,Top,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.223,-0.08,,,TOK,#217fc4,東大,高麗大,#ff0001,高麗大,TodaiStadium,A,夏季オープン戦,Normal,2,,batter3,,Nothing,,,,,,2521100015,ボール,,1850,,921.0,https://youtu.be/Mf5SnKBOF5E&t=921,杉浦,中山,井之口,門田,青貝,小美野,榎本,荒井慶,"小美野,明石,中山,門田,荒井慶,杉浦,榎本,青貝,井之口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","増田,杉浦,中山,井之口,門田,青貝,小美野,榎本,荒井慶","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,R,L","R,L,L,R,R,R,R,R,L,L","Kosei, Masuda","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Naomasa, Aogai","Komino, Harunobu","Yoshinobu, Enomoto","Keito, Arai",,,,,,,
16,17.0,17.0,2025/7/31,1871.990157,15175.97979,1753925759,4.0,2.0,増田,Right,TOK,4,batter4,Right,高麗大,1,Top,2,1,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.658,0.244,,,TOK,#217fc4,東大,高麗大,#ff0001,高麗大,TodaiStadium,A,夏季オープン戦,Normal,2,,batter3,,Nothing,,,,,,2521100016,見逃し,,1869,,940.0,https://youtu.be/Mf5SnKBOF5E&t=940,杉浦,中山,井之口,門田,青貝,小美野,榎本,荒井慶,"小美野,明石,中山,門田,荒井慶,杉浦,榎本,青貝,井之口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","増田,杉浦,中山,井之口,門田,青貝,小美野,榎本,荒井慶","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,R,L","R,L,L,R,R,R,R,R,L,L","Kosei, Masuda","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Naomasa, Aogai","Komino, Harunobu","Yoshinobu, Enomoto","Keito, Arai",,,,,,,
17,18.0,18.0,2025/7/31,1893.120739,15197.11037,1753925780,4.0,3.0,増田,Right,TOK,4,batter4,Right,高麗大,1,Top,2,1,1,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,,0.646,0.204,33.95535231,-71.25024237,TOK,#217fc4,東大,高麗大,#ff0001,高麗大,TodaiStadium,A,夏季オープン戦,Normal,2,,batter3,,Undefined,,,,,,2521100017,ファール,,1891,,961.0,https://youtu.be/Mf5SnKBOF5E&t=961,杉浦,中山,井之口,門田,青貝,小美野,榎本,荒井慶,"小美野,明石,中山,門田,荒井慶,杉浦,榎本,青貝,井之口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","増田,杉浦,中山,井之口,門田,青貝,小美野,榎本,荒井慶","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,R,L","R,L,L,R,R,R,R,R,L,L","Kosei, Masuda","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Naomasa, Aogai","Komino, Harunobu","Yoshinobu, Enomoto","Keito, Arai",,,,,,,
18,19.0,19.0,2025/7/31,1925.001955,45.00195789,1753925812,4.0,4.0,増田,Right,TOK,4,batter4,Right,高麗大,1,Top,2,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.143,-0.144,,,TOK,#217fc4,東大,高麗大,#ff0001,高麗大,TodaiStadium,A,夏季オープン戦,Normal,2,,batter3,,WildPitch,batter3,,,,,2521100018,ボール[WP],,1923,,986.0,https://youtu.be/Mf5SnKBOF5E&t=986,杉浦,中山,井之口,小村,青貝,竹山,酒井,工藤,"酒井,秋元,中山,工藤,竹山,杉浦,小村,青貝,井之口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","増田,杉浦,中山,井之口,小村,青貝,竹山,酒井,工藤","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,L,R,L","R,R,R,R,R,R,R,R,R,R","Kosei, Masuda","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Osuke, Komura","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yudai, Kudo",,,,,,,
19,20.0,20.0,2025/7/31,1972.912288,92.9122901,1753925860,4.0,5.0,増田,Right,TOK,4,batter4,Right,高麗大,1,Top,2,2,2,Splitter,FoulBall,Undefined,GroundBall,Undefined,0,0,,121.0,0.83,0.168,30.15205272,-59.42077313,TOK,#217fc4,東大,高麗大,#ff0001,高麗大,TodaiStadium,A,夏季オープン戦,Normal,3,,,batter3,Undefined,,,,,,2521100019,ファール,,1970,,1013.0,https://youtu.be/Mf5SnKBOF5E&t=1013,杉浦,中山,井之口,小村,青貝,竹山,酒井,工藤,"酒井,秋元,中山,工藤,竹山,杉浦,小村,青貝,井之口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","増田,杉浦,中山,井之口,小村,青貝,竹山,酒井,工藤","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,L,R,L","R,R,R,R,R,R,R,R,R,R","Kosei, Masuda","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Osuke, Komura","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yudai, Kudo",,,,,,,
20,21.0,21.0,2025/7/31,2005.481045,125.4810472,1753925892,4.0,6.0,増田,Right,TOK,4,batter4,Right,高麗大,1,Top,2,2,2,Fastball,FoulBall,Undefined,LineDrive,Undefined,0,0,,125.0,0.886,-0.156,34.46659981,83.11827637,TOK,#217fc4,東大,高麗大,#ff0001,高麗大,TodaiStadium,A,夏季オープン戦,Normal,3,,,batter3,Undefined,,,,,,2521100020,ファール,,2003,,1032.0,https://youtu.be/Mf5SnKBOF5E&t=1032,杉浦,中山,井之口,小村,青貝,竹山,酒井,工藤,"酒井,秋元,中山,工藤,竹山,杉浦,小村,青貝,井之口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","増田,杉浦,中山,井之口,小村,青貝,竹山,酒井,工藤","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,L,R,L","R,R,R,R,R,R,R,R,R,R","Kosei, Masuda","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Osuke, Komura","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yudai, Kudo",,,,,,,
21,22.0,22.0,2025/7/31,2031.416566,151.4165671,1753925918,4.0,7.0,増田,Right,TOK,4,batter4,Right,高麗大,1,Top,2,2,2,Splitter,FoulBall,Undefined,GroundBall,Undefined,0,0,,124.0,0.834,0.172,26.22052196,-72.99205304,TOK,#217fc4,東大,高麗大,#ff0001,高麗大,TodaiStadium,A,夏季オープン戦,Normal,3,,,batter3,Undefined,,,,,,2521100021,ファール,,2029,,1050.0,https://youtu.be/Mf5SnKBOF5E&t=1050,杉浦,中山,井之口,小村,青貝,竹山,酒井,工藤,"酒井,秋元,中山,工藤,竹山,杉浦,小村,青貝,井之口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","増田,杉浦,中山,井之口,小村,青貝,竹山,酒井,工藤","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,L,R,L","R,R,R,R,R,R,R,R,R,R","Kosei, Masuda","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Osuke, Komura","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yudai, Kudo",,,,,,,
22,23.0,23.0,2025/7/31,2065.467563,185.4675641,1753925952,4.0,8.0,増田,Right,TOK,4,batter4,Right,高麗大,1,Top,2,2,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,118.0,0.17,-0.427,,,TOK,#217fc4,東大,高麗大,#ff0001,高麗大,TodaiStadium,A,夏季オープン戦,Normal,3,,,batter3,Nothing,,,,,,2521100022,ボール,,2063,,1073.0,https://youtu.be/Mf5SnKBOF5E&t=1073,杉浦,中山,井之口,小村,青貝,竹山,酒井,工藤,"酒井,秋元,中山,工藤,竹山,杉浦,小村,青貝,井之口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","増田,杉浦,中山,井之口,小村,青貝,竹山,酒井,工藤","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,L,R,L","R,R,R,R,R,R,R,R,R,R","Kosei, Masuda","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Osuke, Komura","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yudai, Kudo",,,,,,,
