count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen
61,30,56,2025/8/25,4289.735397,3784.735403,1756087129,3,1,金澤,Left,桐蔭横浜大,9,安田,Left,TOK,2,Bottom,1,0,0,Fastball,FoulBall,Undefined,Bunt,Undefined,0,0,,134.19,,,22.75978961,-132.3735944,TOK,#217fc4,東大,桐蔭横浜大,#3109ff,桐蔭大,TodaiStadium,A,夏季オープン戦,Normal,1,小村,,,Undefined,,,,,,2523600061,ファール,,4287,https://youtu.be/up1BhdLH38U&t=4287,2528,https://youtu.be/PcE9ay6SFQ0&t=2528,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田,"樋口,青貝,秋元,大原,杉浦,酒井,工藤,小村,安田","本多,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","前田,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原","金澤,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","L,R,R,R,R,R,L,R,L,L","R,L,L,L,L,R,R,R,R,R",,,,,,,,,,,"Ken, Yasuda","Osuke, Komura",,,,,56,972671,TokyoBBC Left,,1756054734,1756087134,Fastball,Y,-0.087,0.6959,134.19,2058.29,1924.3,93.49,10:48,1,1.7696724,,,46.8,-34.2,3.66,-0.47,1.68,-0.87,-20.79,972671@1756087134,V3P4DLKO0850A,1.7451904,-6.836314,untitled,,1756087127,2513,1410193,tokyobbc_rapsodo Player_030,,1756054734,1756087134,,,,0,,0,,0,0,0,0,,V3P4DLKO0850A,1410193@1756087134,untitled,1756087128,134.19
62,31,57,2025/8/25,4319.501836,3814.501842,1756087159,3,2,金澤,Left,桐蔭横浜大,9,安田,Left,TOK,2,Bottom,1,0,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,135.37,,,,,TOK,#217fc4,東大,桐蔭横浜大,#3109ff,桐蔭大,TodaiStadium,A,夏季オープン戦,Normal,1,小村,,,Nothing,,,,,,2523600062,見逃し,,4317,https://youtu.be/up1BhdLH38U&t=4317,2549,https://youtu.be/PcE9ay6SFQ0&t=2549,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田,"樋口,青貝,秋元,大原,杉浦,酒井,工藤,小村,安田","本多,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","前田,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原","金澤,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","L,R,R,R,R,R,L,R,L,L","R,L,L,L,L,R,R,R,R,R",,,,,,,,,,,"Ken, Yasuda","Osuke, Komura",,,,,55,972671,TokyoBBC Left,,1756054763,1756087163,Fastball,N,0.2678,0.8863,135.37,2030.97,1856.7,91.42,10:46,1,,34.6,-18.7,40.2,-29.9,4.73,-0.87,1.68,-0.81,-23.91,972671@1756087163,V3P4DLKO0850A,3.262568,-5.216932,untitled,,1756087156,2512,1410193,tokyobbc_rapsodo Player_030,,1756054762,1756087162,,,,0,,0,,0,0,0,0,,V3P4DLKO0850A,1410193@1756087162,untitled,1756087156,135.37
63,32,58,2025/8/25,4339.809333,3834.809337,1756087179,3,3,金澤,Left,桐蔭横浜大,9,安田,Left,TOK,2,Bottom,1,0,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,135.13,,,,,TOK,#217fc4,東大,桐蔭横浜大,#3109ff,桐蔭大,TodaiStadium,A,夏季オープン戦,Normal,1,小村,,,Nothing,,,,,,2523600063,ボール,,4337,https://youtu.be/up1BhdLH38U&t=4337,2569,https://youtu.be/PcE9ay6SFQ0&t=2569,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田,"樋口,青貝,秋元,大原,杉浦,酒井,工藤,小村,安田","本多,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","前田,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原","金澤,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","L,R,R,R,R,R,L,R,L,L","R,L,L,L,L,R,R,R,R,R",,,,,,,,,,,"Ken, Yasuda","Osuke, Komura",,,,,54,972671,TokyoBBC Left,,1756054785,1756087185,Fastball,N,0.0814,1.5985,135.13,1994.8,1793.8,89.93,10:48,1,2.4118767,37.9,-17.9,40.6,-29.6,3.95,1.72,1.72,-0.82,-25.94,972671@1756087185,V3P4DLKO0850A,2.5536778,-2.922947,untitled,,1756087178,2511,1410193,tokyobbc_rapsodo Player_030,,1756054784,1756087184,,,,0,,0,,0,0,0,0,,V3P4DLKO0850A,1410193@1756087184,untitled,1756087178,135.13
64,33,59,2025/8/25,4362.724534,3857.724538,1756087202,3,4,金澤,Left,桐蔭横浜大,9,安田,Left,TOK,2,Bottom,1,1,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,136.76,,,39.30394816,-106.1225988,TOK,#217fc4,東大,桐蔭横浜大,#3109ff,桐蔭大,TodaiStadium,A,夏季オープン戦,Normal,1,小村,,,Undefined,,,,,,2523600064,ファール,,4360,https://youtu.be/up1BhdLH38U&t=4360,2592,https://youtu.be/PcE9ay6SFQ0&t=2592,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田,"樋口,青貝,秋元,大原,杉浦,酒井,工藤,小村,安田","本多,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","前田,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原","金澤,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","L,R,R,R,R,R,L,R,L,L","R,L,L,L,L,R,R,R,R,R",,,,,,,,,,,"Ken, Yasuda","Osuke, Komura",,,,,53,972671,TokyoBBC Left,,1756054809,1756087209,Fastball,N,0.1875,1.2328,136.76,1924.95,1664.5,86.47,10:32,1,2.4034195,42.7,-15.2,34.1,-33.4,4.25,0.35,1.68,-0.82,-30.15,972671@1756087209,V3P4DLKO0850A,3.0499449,-3.953782,untitled,,1756087202,2510,1410193,tokyobbc_rapsodo Player_030,,1756054808,1756087208,,,,0,,0,,0,0,0,0,,V3P4DLKO0850A,1410193@1756087208,untitled,1756087202,136.76
65,34,60,2025/8/25,4387.728823,3882.728827,1756087227,3,5,金澤,Left,桐蔭横浜大,9,安田,Left,TOK,2,Bottom,1,1,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,112.61,,,,,TOK,#217fc4,東大,桐蔭横浜大,#3109ff,桐蔭大,TodaiStadium,A,夏季オープン戦,Normal,1,小村,,,Nothing,,,,,,2523600065,ボール,,4385,https://youtu.be/up1BhdLH38U&t=4385,2603,https://youtu.be/PcE9ay6SFQ0&t=2603,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田,"樋口,青貝,秋元,大原,杉浦,酒井,工藤,小村,安田","本多,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","前田,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原","金澤,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","L,R,R,R,R,R,L,R,L,L","R,L,L,L,L,R,R,R,R,R",,,,,,,,,,,"Ken, Yasuda","Osuke, Komura",,,,,52,972671,TokyoBBC Left,,1756054834,1756087234,Slider,N,-0.0204,1.1542,112.61,1603.59,865.4,53.97,4:44,1,2.4320107,,,-24.3,20.2,2.86,3.64,1.62,-0.87,-57.34,972671@1756087234,V3P4DLKO0850A,3.4596953,-7.9612803,untitled,,1756087227,2509,1410193,tokyobbc_rapsodo Player_030,,1756054833,1756087233,,,,0,,0,,0,0,0,0,,V3P4DLKO0850A,1410193@1756087233,untitled,1756087227,112.61
66,35,61,2025/8/25,4409.075804,3904.075809,1756087249,3,6,金澤,Left,桐蔭横浜大,9,安田,Left,TOK,2,Bottom,1,2,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,136.62,,,42.35684166,-107.425436,TOK,#217fc4,東大,桐蔭横浜大,#3109ff,桐蔭大,TodaiStadium,A,夏季オープン戦,Normal,1,小村,,,Undefined,,,,,,2523600066,ファール,,4407,https://youtu.be/up1BhdLH38U&t=4407,2625,https://youtu.be/PcE9ay6SFQ0&t=2625,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田,"樋口,青貝,秋元,大原,杉浦,酒井,工藤,小村,安田","本多,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","前田,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原","金澤,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","L,R,R,R,R,R,L,R,L,L","R,L,L,L,L,R,R,R,R,R",,,,,,,,,,,"Ken, Yasuda","Osuke, Komura",,,,,51,972671,TokyoBBC Left,,1756054855,1756087255,Fastball,Y,-0.2014,1.013,136.62,1969.16,1817.2,92.28,10:50,1,2.1977558,44.2,-20.6,42.5,-30,2.93,-0.38,1.67,-0.8,-22.66,972671@1756087255,V3P4DLKO0850A,1.3101343,-4.7477026,untitled,,1756087248,2508,1410193,tokyobbc_rapsodo Player_030,,1756054854,1756087254,,,,0,,0,,0,0,0,0,,V3P4DLKO0850A,1410193@1756087254,untitled,1756087248,136.62
67,36,62,2025/8/25,4444.529315,3939.52932,1756087284,3,7,金澤,Left,桐蔭横浜大,9,安田,Left,TOK,2,Bottom,1,2,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,114.93,,,,,TOK,#217fc4,東大,桐蔭横浜大,#3109ff,桐蔭大,TodaiStadium,A,夏季オープン戦,Normal,1,小村,,,Nothing,,,,,,2523600067,ボール,,4442,https://youtu.be/up1BhdLH38U&t=4442,2641,https://youtu.be/PcE9ay6SFQ0&t=2641,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田,"樋口,青貝,秋元,大原,杉浦,酒井,工藤,小村,安田","本多,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","前田,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原","金澤,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","L,R,R,R,R,R,L,R,L,L","R,L,L,L,L,R,R,R,R,R",,,,,,,,,,,"Ken, Yasuda","Osuke, Komura",,,,,50,972671,TokyoBBC Left,,1756054891,1756087291,Slider,N,0.4585,0.6036,114.93,1707.55,887.8,51.99,4:42,1,,,,-24,19.9,3.47,1.46,1.62,-0.85,-58.67,972671@1756087291,V3P4DLKO0850A,6.5211215,-9.919869,untitled,,1756087284,2507,1410193,tokyobbc_rapsodo Player_030,,1756054890,1756087290,,,,0,,0,,0,0,0,0,,V3P4DLKO0850A,1410193@1756087290,untitled,1756087284,114.93
68,37,63,2025/8/25,4472.910536,3967.910541,1756087313,3,8,金澤,Left,桐蔭横浜大,9,安田,Left,TOK,2,Bottom,1,3,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,A2SR1,135.68,,,,,TOK,#217fc4,東大,桐蔭横浜大,#3109ff,桐蔭大,TodaiStadium,A,夏季オープン戦,Normal,1,小村,,,StolenBase,小村,,,,,2523600068,空三振[盗塁],,4470,https://youtu.be/up1BhdLH38U&t=4470,2670,https://youtu.be/PcE9ay6SFQ0&t=2670,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田,"樋口,青貝,秋元,大原,杉浦,酒井,工藤,小村,安田","本多,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","前田,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原","金澤,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","L,R,R,R,R,R,L,R,L,L","R,L,L,L,L,R,R,R,R,R",,,,,,,,,,,"Ken, Yasuda","Osuke, Komura",,,,"Osuke, Komura",49,972671,TokyoBBC Left,,1756054918,1756087318,Fastball,N,-0.0965,1.3985,135.68,1906.36,1718.7,90.16,10:28,1,,48.8,-18,32.6,-34.1,3.36,0.71,1.67,-0.81,-25.63,972671@1756087318,V3P4DLKO0850A,1.8963666,-3.0455382,untitled,,1756087311,2506,1410193,tokyobbc_rapsodo Player_030,,1756054917,1756087317,,,,0,,0,,0,0,0,0,,V3P4DLKO0850A,1410193@1756087317,untitled,1756087311,135.68
69,38,64,2025/8/25,4512.142233,4007.142238,1756087352,4,1,金澤,Left,桐蔭横浜大,1,樋口,Right,TOK,2,Bottom,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,123.15,,,,,TOK,#217fc4,東大,桐蔭横浜大,#3109ff,桐蔭大,TodaiStadium,A,夏季オープン戦,Normal,2,,小村,,Nothing,,,,,,2523600069,見逃し,,4510,https://youtu.be/up1BhdLH38U&t=4510,2697,https://youtu.be/PcE9ay6SFQ0&t=2697,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田,"樋口,青貝,秋元,大原,杉浦,酒井,工藤,小村,安田","本多,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","前田,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原","金澤,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","L,R,R,R,R,R,L,R,L,L","R,L,L,L,L,R,R,R,R,R",,,,,,,,,,,"Kosuke, Higuchi",,"Osuke, Komura",,,,48,972671,TokyoBBC Left,,1756054958,1756087358,ChangeUp,Y,0.1295,0.7222,123.15,1175.42,844.6,71.86,10:46,1,2.223343,7.1,-20.6,25.6,-18.7,4.04,0.82,1.62,-0.78,-44.06,972671@1756087358,V3P4DLKO0850A,2.4416103,-7.8839197,untitled,,1756087351,2505,1410193,tokyobbc_rapsodo Player_030,,1756054957,1756087357,,,,0,,0,,0,0,0,0,,V3P4DLKO0850A,1410193@1756087357,untitled,1756087351,123.15
70,39,65,2025/8/25,4534.760124,4029.760129,1756087374,4,2,金澤,Left,桐蔭横浜大,1,樋口,Right,TOK,2,Bottom,2,0,1,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,113.15,,,50.16812108,74.17607907,TOK,#217fc4,東大,桐蔭横浜大,#3109ff,桐蔭大,TodaiStadium,A,夏季オープン戦,Normal,2,,小村,,Undefined,,,,,,2523600070,ファール,,4532,https://youtu.be/up1BhdLH38U&t=4532,2720,https://youtu.be/PcE9ay6SFQ0&t=2720,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田,"樋口,青貝,秋元,大原,杉浦,酒井,工藤,小村,安田","本多,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","前田,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原","金澤,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","L,R,R,R,R,R,L,R,L,L","R,L,L,L,L,R,R,R,R,R",,,,,,,,,,,"Kosuke, Higuchi",,"Osuke, Komura",,,,47,972671,TokyoBBC Left,,1756054980,1756087380,Slider,,,,113.15,1723.6,941.8,54.64,4:54,1,2.4249992,,,-27.2,18.7,1.63,2.91,1.61,-0.86,-56.88,972671@1756087380,V3P4DLKO0850A,,,untitled,,1756087373,2504,1410193,tokyobbc_rapsodo Player_030,,1756054979,1756087379,,,,0,,0,,0,0,0,0,,V3P4DLKO0850A,1410193@1756087379,untitled,1756087373,113.15
71,40,66,2025/8/25,4566.439586,4061.439591,1756087406,4,3,金澤,Left,桐蔭横浜大,1,樋口,Right,TOK,2,Bottom,2,0,2,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,,,19.02597699,-7.125016349,TOK,#217fc4,東大,桐蔭横浜大,#3109ff,桐蔭大,TodaiStadium,A,夏季オープン戦,Normal,2,,小村,,Undefined,,,,"1,3","1,3A",2523600071,投ゴ,,4564,https://youtu.be/up1BhdLH38U&t=4564,2735,https://youtu.be/PcE9ay6SFQ0&t=2735,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田,"樋口,青貝,秋元,大原,杉浦,酒井,工藤,小村,安田","本多,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","前田,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原","金澤,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","L,R,R,R,R,R,L,R,L,L","R,L,L,L,L,R,R,R,R,R",,,,,,,,,,,"Kosuke, Higuchi",,"Osuke, Komura",,,,46,972671,TokyoBBC Left,,1756055013,1756087413,ChangeUp,,,,,1176.41,861.5,73.23,10:38,1,,,,,,0,0,0,0,-42.92,972671@1756087413,V3P4DLKO0850A,,,untitled,,1756087406,2503,1410193,tokyobbc_rapsodo Player_030,,1756055012,1756087412,141.9,,-4.7,-2.7,603.5703,9.8,6:02,1,0,0,0,,V3P4DLKO0850A,1410193@1756087412,untitled,1756087406,
72,27,67,2025/8/25,4686.223916,4181.223921,1756087526,1,1,前田,Right,TOK,8,山本,Right,桐蔭横浜大,3,Top,0,0,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,126.78,,,41.70574042,-72.71850163,TOK,#217fc4,東大,桐蔭横浜大,#3109ff,桐蔭大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2523600072,ファール,,4684,https://youtu.be/up1BhdLH38U&t=4684,2753,https://youtu.be/PcE9ay6SFQ0&t=2753,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原,"樋口,青貝,秋元,大原,杉浦,酒井,工藤,小村,安田","本多,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","前田,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原","金澤,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","L,R,R,R,R,R,L,R,L,L","R,L,L,L,L,R,R,R,R,R","Riku, Maeda","Kaito, Sugiura","Ryo, Akimoto","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Ken, Yasuda","Suguru, Sakai","Kaiki, Ohara",,,,,,,,1367,1090150,Riku Maeda,,1756055132,1756087532,Fastball,Y,0.1729,0.7642,126.78,2023.59,1894.2,93.6,1:20,1,2.4025078,37.2,27.4,38.1,32.9,-1.25,-0.37,1.6,0.24,20.6,1090150@1756087532,V3P4DLKO0850A,0.91455585,-6.1315556,untitled,,1756087525,2496,1410193,tokyobbc_rapsodo Player_030,,1756055131,1756087531,,,,0,,0,,0,0,0,0,,V3P4DLKO0850A,1410193@1756087531,untitled,1756087525,126.78
73,28,68,2025/8/25,4701.12929,4196.129295,1756087541,1,2,前田,Right,TOK,8,山本,Right,桐蔭横浜大,3,Top,0,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,桐蔭横浜大,#3109ff,桐蔭大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523600073,ボール,,4699,https://youtu.be/up1BhdLH38U&t=4699,2768,https://youtu.be/PcE9ay6SFQ0&t=2768,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原,"樋口,青貝,秋元,大原,杉浦,酒井,工藤,小村,安田","本多,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","前田,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原","金澤,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","L,R,R,R,R,R,L,R,L,L","R,L,L,L,L,R,R,R,R,R","Riku, Maeda","Kaito, Sugiura","Ryo, Akimoto","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Ken, Yasuda","Suguru, Sakai","Kaiki, Ohara",,,,,,,,1366,1090150,Riku Maeda,,1756055147,1756087547,Cutter,,,,,2040.51,1066.3,52.26,0:56,1,,,,,,0,0,0,0,58.5,1090150@1756087547,V3P4DLKO0850A,,,untitled,,1756087540,2495,1410193,tokyobbc_rapsodo Player_030,,1756055146,1756087546,,,,0,,0,,0,0,0,0,,V3P4DLKO0850A,1410193@1756087546,untitled,1756087540,
74,29,69,2025/8/25,4713.288958,4208.288963,1756087553,1,3,前田,Right,TOK,8,山本,Right,桐蔭横浜大,3,Top,0,1,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,119.5,,,,,TOK,#217fc4,東大,桐蔭横浜大,#3109ff,桐蔭大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523600074,空振り,,4711,https://youtu.be/up1BhdLH38U&t=4711,2780,https://youtu.be/PcE9ay6SFQ0&t=2780,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原,"樋口,青貝,秋元,大原,杉浦,酒井,工藤,小村,安田","本多,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","前田,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原","金澤,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","L,R,R,R,R,R,L,R,L,L","R,L,L,L,L,R,R,R,R,R","Riku, Maeda","Kaito, Sugiura","Ryo, Akimoto","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Ken, Yasuda","Suguru, Sakai","Kaiki, Ohara",,,,,,,,1365,1090150,Riku Maeda,,1756055160,1756087560,Cutter,Y,-0.2372,0.6611,119.5,2003.95,867.6,43.3,1:20,1,,24.8,-0.6,17,14,-1.95,0.37,1.54,0.3,64.34,1090150@1756087560,V3P4DLKO0850A,-1.9966338,-7.3527703,untitled,,1756087553,2494,1410193,tokyobbc_rapsodo Player_030,,1756055159,1756087559,,,,0,,0,,0,0,0,0,,V3P4DLKO0850A,1410193@1756087559,untitled,1756087553,119.5
75,30,70,2025/8/25,4727.166004,4222.166009,1756087567,1,4,前田,Right,TOK,8,山本,Right,桐蔭横浜大,3,Top,0,1,2,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,116.32,,,78.92872023,-4.125665082,TOK,#217fc4,東大,桐蔭横浜大,#3109ff,桐蔭大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,8,8,2523600075,中安,,4725,https://youtu.be/up1BhdLH38U&t=4725,2794,https://youtu.be/PcE9ay6SFQ0&t=2794,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原,"樋口,青貝,秋元,大原,杉浦,酒井,工藤,小村,安田","本多,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","前田,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原","金澤,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","L,R,R,R,R,R,L,R,L,L","R,L,L,L,L,R,R,R,R,R","Riku, Maeda","Kaito, Sugiura","Ryo, Akimoto","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Ken, Yasuda","Suguru, Sakai","Kaiki, Ohara",,,,,,,,1364,1090150,Riku Maeda,,1756055173,1756087573,ChangeUp,Y,-0.0465,0.7293,116.32,1652.33,1480.4,89.6,2:20,1,1.4503269,28.2,44.8,17.7,55.2,-2.46,1.15,1.61,0.22,-26.37,1090150@1756087573,V3P4DLKO0850A,0.88966125,-7.8610287,untitled,,1756087566,2493,1410193,tokyobbc_rapsodo Player_030,,1756055172,1756087572,149,116.3,,0,2620.7554,221.2,11:32,1,-10.7,66.5,0,,V3P4DLKO0850A,1410193@1756087572,untitled,1756087566,116.32
76,31,71,2025/8/25,4769.589688,4264.589693,1756087609,2,1,前田,Right,TOK,9,室田,Right,桐蔭横浜大,3,Top,0,0,0,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,117.92,,,,,TOK,#217fc4,東大,桐蔭横浜大,#3109ff,桐蔭大,TodaiStadium,A,夏季オープン戦,Normal,1,山本,,,Nothing,,,,,,2523600076,空振り,,4767,https://youtu.be/up1BhdLH38U&t=4767,2832,https://youtu.be/PcE9ay6SFQ0&t=2832,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原,"樋口,青貝,秋元,大原,杉浦,酒井,工藤,小村,安田","本多,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","前田,杉浦,秋元,小村,青貝,樋口,安田,酒井,大原","金澤,伊藤,安藤,佐藤,中平,梅澤,磯貝,山本,室田","L,R,R,R,R,R,L,R,L,L","R,L,L,L,L,R,R,R,R,R","Riku, Maeda","Kaito, Sugiura","Ryo, Akimoto","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Ken, Yasuda","Suguru, Sakai","Kaiki, Ohara",,,,,,,,1363,1090150,Riku Maeda,,1756055215,1756087615,Cutter,Y,-0.1749,0.7577,117.92,2039.42,867.9,42.56,1:16,1,,18.6,-2.9,16.3,12.5,-1.28,0.43,1.61,0.19,64.81,1090150@1756087615,V3P4DLKO0850A,-1.5134369,-7.3762417,untitled,,1756087608,2492,1410193,tokyobbc_rapsodo Player_030,,1756055215,1756087615,,,,0,,0,,0,0,0,0,,V3P4DLKO0850A,1410193@1756087615,untitled,1756087609,117.92
