count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji
11,12.0,12.0,2025/8/15,2160.618652,1585.618655,1755219741,4.0,2.0,池田,Right,TOK,4,batter4,Left,八戸工業大,1,Top,2,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,126.0,1.123,0.573,,,TOK,#217fc4,東大,八戸工業大,#2f57ff,八工大, オーシャンビュースタジアム_122,B,夏季オープン戦,Normal,2,,batter2,,Nothing,,,,,,2522620011,ボール,,2158,https://youtu.be/FVxkZtk0SXI&t=2158,798.0,https://youtu.be/mBUTO1SZMpU&t=798,内海,大沼,荒井孝,小田,今泉,藤原,小島,山本,"小島,荒井孝,大沼,矢田貝,山本,小田,藤原,内海,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,内海,大沼,荒井孝,小田,今泉,藤原,小島,山本","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,R,R,R,L","R,L,L,R,L,L,R,L,L,R","Ikeda, Koshi","Uchiumi, Noboru","Onuma, Atomu","Kota, Arai","Shu, Oda","Rio, Imaizumi","Kai, Fujiwara","Kojima, Yusei","Akira, Yamamoto",,,,,,,
12,13.0,13.0,2025/8/15,2181.452396,1606.452399,1755219762,4.0,3.0,池田,Right,TOK,4,batter4,Left,八戸工業大,1,Top,2,1,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,110.0,0.878,-0.44,,,TOK,#217fc4,東大,八戸工業大,#2f57ff,八工大, オーシャンビュースタジアム_122,B,夏季オープン戦,Normal,2,,batter2,,Nothing,,,,,,2522620012,ボール,,2179,https://youtu.be/FVxkZtk0SXI&t=2179,819.0,https://youtu.be/mBUTO1SZMpU&t=819,内海,大沼,荒井孝,小田,今泉,藤原,小島,山本,"小島,荒井孝,大沼,矢田貝,山本,小田,藤原,内海,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,内海,大沼,荒井孝,小田,今泉,藤原,小島,山本","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,R,R,R,L","R,L,L,R,L,L,R,L,L,R","Ikeda, Koshi","Uchiumi, Noboru","Onuma, Atomu","Kota, Arai","Shu, Oda","Rio, Imaizumi","Kai, Fujiwara","Kojima, Yusei","Akira, Yamamoto",,,,,,,
13,14.0,14.0,2025/8/15,2201.436838,1626.436841,1755219782,4.0,4.0,池田,Right,TOK,4,batter4,Left,八戸工業大,1,Top,2,2,1,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,111.0,0.85,0.164,10.73762521,164.0546041,TOK,#217fc4,東大,八戸工業大,#2f57ff,八工大, オーシャンビュースタジアム_122,B,夏季オープン戦,Normal,2,,batter2,,Undefined,,,,,,2522620013,ファール,,2199,https://youtu.be/FVxkZtk0SXI&t=2199,839.0,https://youtu.be/mBUTO1SZMpU&t=839,内海,大沼,荒井孝,小田,今泉,藤原,小島,山本,"小島,荒井孝,大沼,矢田貝,山本,小田,藤原,内海,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,内海,大沼,荒井孝,小田,今泉,藤原,小島,山本","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,R,R,R,L","R,L,L,R,L,L,R,L,L,R","Ikeda, Koshi","Uchiumi, Noboru","Onuma, Atomu","Kota, Arai","Shu, Oda","Rio, Imaizumi","Kai, Fujiwara","Kojima, Yusei","Akira, Yamamoto",,,,,,,
14,15.0,15.0,2025/8/15,2225.190501,1650.190503,1755219805,4.0,5.0,池田,Right,TOK,4,batter4,Left,八戸工業大,1,Top,2,2,2,Slider,InPlay,Undefined,GroundBall,Single,1,0,,110.0,,,47.13420152,18.55023193,TOK,#217fc4,東大,八戸工業大,#2f57ff,八工大, オーシャンビュースタジアム_122,B,夏季オープン戦,Normal,2,,batter2,,Undefined,,,,"4,2","4,2T",2522620014,二安,,2223,https://youtu.be/FVxkZtk0SXI&t=2223,863.0,https://youtu.be/mBUTO1SZMpU&t=863,内海,大沼,荒井孝,小田,今泉,藤原,小島,山本,"小島,荒井孝,大沼,矢田貝,山本,小田,藤原,内海,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,内海,大沼,荒井孝,小田,今泉,藤原,小島,山本","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,R,R,R,L","R,L,L,R,L,L,R,L,L,R","Ikeda, Koshi","Uchiumi, Noboru","Onuma, Atomu","Kota, Arai","Shu, Oda","Rio, Imaizumi","Kai, Fujiwara","Kojima, Yusei","Akira, Yamamoto",,,,,,,
15,1.0,16.0,2025/8/15,2395.010177,1820.010182,1755219975,1.0,1.0,pos1,Right,八戸工業大,1,小島,Left,TOK,1,Bottom,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,134.0,,,,,TOK,#217fc4,東大,八戸工業大,#2f57ff,八工大, オーシャンビュースタジアム_122,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522620015,見逃し,,2393,https://youtu.be/FVxkZtk0SXI&t=2393,909.0,https://youtu.be/mBUTO1SZMpU&t=909,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,荒井孝,大沼,矢田貝,山本,小田,藤原,内海,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,内海,大沼,荒井孝,小田,今泉,藤原,小島,山本","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,R,R,R,L","R,L,L,R,L,L,R,L,L,R",,,,,,,,,,,"Kojima, Yusei",,,,,
16,2.0,17.0,2025/8/15,2423.15029,1848.150296,1755220003,1.0,2.0,pos1,Right,八戸工業大,1,小島,Left,TOK,1,Bottom,0,0,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,134.0,,,,,TOK,#217fc4,東大,八戸工業大,#2f57ff,八工大, オーシャンビュースタジアム_122,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522620016,見逃し,,2421,https://youtu.be/FVxkZtk0SXI&t=2421,937.0,https://youtu.be/mBUTO1SZMpU&t=937,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,荒井孝,大沼,矢田貝,山本,小田,藤原,内海,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,内海,大沼,荒井孝,小田,今泉,藤原,小島,山本","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,R,R,R,L","R,L,L,R,L,L,R,L,L,R",,,,,,,,,,,"Kojima, Yusei",,,,,
17,3.0,18.0,2025/8/15,2427.833168,1852.83317,1755220008,1.0,3.0,pos1,Right,八戸工業大,1,小島,Left,TOK,1,Bottom,0,0,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,104.0,,,,,TOK,#217fc4,東大,八戸工業大,#2f57ff,八工大, オーシャンビュースタジアム_122,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522620017,ボール,,2425,https://youtu.be/FVxkZtk0SXI&t=2425,942.0,https://youtu.be/mBUTO1SZMpU&t=942,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,荒井孝,大沼,矢田貝,山本,小田,藤原,内海,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,内海,大沼,荒井孝,小田,今泉,藤原,小島,山本","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,R,R,R,L","R,L,L,R,L,L,R,L,L,R",,,,,,,,,,,"Kojima, Yusei",,,,,
18,4.0,19.0,2025/8/15,2455.199481,1880.199485,1755220035,1.0,4.0,pos1,Right,八戸工業大,1,小島,Left,TOK,1,Bottom,0,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,122.0,,,,,TOK,#217fc4,東大,八戸工業大,#2f57ff,八工大, オーシャンビュースタジアム_122,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522620018,ボール,,2453,https://youtu.be/FVxkZtk0SXI&t=2453,969.0,https://youtu.be/mBUTO1SZMpU&t=969,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,荒井孝,大沼,矢田貝,山本,小田,藤原,内海,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,内海,大沼,荒井孝,小田,今泉,藤原,小島,山本","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,R,R,R,L","R,L,L,R,L,L,R,L,L,R",,,,,,,,,,,"Kojima, Yusei",,,,,
19,5.0,20.0,2025/8/15,2466.312585,1891.312594,1755220046,1.0,5.0,pos1,Right,八戸工業大,1,小島,Left,TOK,1,Bottom,0,2,2,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,127.0,,,47.13420152,18.55023193,TOK,#217fc4,東大,八戸工業大,#2f57ff,八工大, オーシャンビュースタジアム_122,B,夏季オープン戦,Normal,,,,,Undefined,,,,4,4,2522620019,二安,,2464,https://youtu.be/FVxkZtk0SXI&t=2464,981.0,https://youtu.be/mBUTO1SZMpU&t=981,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,荒井孝,大沼,矢田貝,山本,小田,藤原,内海,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,内海,大沼,荒井孝,小田,今泉,藤原,小島,山本","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,R,R,R,L","R,L,L,R,L,L,R,L,L,R",,,,,,,,,,,"Kojima, Yusei",,,,,
20,,,2025/8/15,2502.304674,1927.30468,1755220082,,,pos1,Right,八戸工業大,2,荒井孝,Right,TOK,1,Bottom,0,0,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,八戸工業大,#2f57ff,八工大, オーシャンビュースタジアム_122,B,夏季オープン戦,Normal,1,小島,,,PickOff,,,,"1,3","1,3",2522620020,牽制,,2500,https://youtu.be/FVxkZtk0SXI&t=2500,994.0,https://youtu.be/mBUTO1SZMpU&t=994,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,荒井孝,大沼,矢田貝,山本,小田,藤原,内海,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,内海,大沼,荒井孝,小田,今泉,藤原,小島,山本","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,R,R,R,L","R,L,L,R,L,L,R,L,L,R",,,,,,,,,,,"Kota, Arai","Kojima, Yusei",,,,
21,,,2025/8/15,2517.531382,1942.531386,1755220098,,,pos1,Right,八戸工業大,2,荒井孝,Right,TOK,1,Bottom,0,0,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,八戸工業大,#2f57ff,八工大, オーシャンビュースタジアム_122,B,夏季オープン戦,Normal,1,小島,,,PickOff,,,,"1,3","1,3",2522620021,牽制,,2515,https://youtu.be/FVxkZtk0SXI&t=2515,1010.0,https://youtu.be/mBUTO1SZMpU&t=1010,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,荒井孝,大沼,矢田貝,山本,小田,藤原,内海,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,内海,大沼,荒井孝,小田,今泉,藤原,小島,山本","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,R,R,R,L","R,L,L,R,L,L,R,L,L,R",,,,,,,,,,,"Kota, Arai","Kojima, Yusei",,,,
22,6.0,21.0,2025/8/15,2534.13585,1959.135854,1755220114,2.0,1.0,pos1,Right,八戸工業大,2,荒井孝,Right,TOK,1,Bottom,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,131.0,0.223,-0.22,,,TOK,#217fc4,東大,八戸工業大,#2f57ff,八工大, オーシャンビュースタジアム_122,B,夏季オープン戦,Normal,1,小島,,,Nothing,,,,,,2522620022,見逃し,,2532,https://youtu.be/FVxkZtk0SXI&t=2532,1026.0,https://youtu.be/mBUTO1SZMpU&t=1026,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,荒井孝,大沼,矢田貝,山本,小田,藤原,内海,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,内海,大沼,荒井孝,小田,今泉,藤原,小島,山本","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,R,R,R,L","R,L,L,R,L,L,R,L,L,R",,,,,,,,,,,"Kota, Arai","Kojima, Yusei",,,,
