count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji
10,3.0,11.0,2025/08/04,1620.96927189827,1080.96927189827,1754271355.1448,1.0,3.0,坪田,Right,北海学園大,1,酒井,Left,TOK,1,Bottom,0,1,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,北海学園大,#000040,北海学,遠軽_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521500010,ボール,,1618.0,https://youtu.be/K8IExFVVCTg&t=1618,724.0,https://youtu.be/i3optcE8Vvw&t=724,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原,"酒井,安田,中山,工藤,大原,青貝,小村,明石,樋口","下向,小保内,柏原,常谷,郡山,井樫,杉林,火ノ川,新谷","渡辺,明石,中山,小村,青貝,樋口,安田,酒井,工藤","坪田,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原","R,L,R,L,R,R,R,L,L,R","R,L,R,L,R,R,R,L,L,R",,,,,,,,,,,"Suguru, Sakai",,,,,
11,4.0,12.0,2025/08/04,1639.071900367737,1099.071900367737,1754271373.247428,1.0,4.0,坪田,Right,北海学園大,1,酒井,Left,TOK,1,Bottom,0,2,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,北海学園大,#000040,北海学,遠軽_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521500011,空振り,,1637.0,https://youtu.be/K8IExFVVCTg&t=1637,742.0,https://youtu.be/i3optcE8Vvw&t=742,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原,"酒井,安田,中山,工藤,大原,青貝,小村,明石,樋口","下向,小保内,柏原,常谷,郡山,井樫,杉林,火ノ川,新谷","渡辺,明石,中山,小村,青貝,樋口,安田,酒井,工藤","坪田,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原","R,L,R,L,R,R,R,L,L,R","R,L,R,L,R,R,R,L,L,R",,,,,,,,,,,"Suguru, Sakai",,,,,
12,5.0,13.0,2025/08/04,1659.029813289642,1119.029813289642,1754271393.205341,1.0,5.0,坪田,Right,北海学園大,1,酒井,Left,TOK,1,Bottom,0,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,北海学園大,#000040,北海学,遠軽_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521500012,ボール,,1657.0,https://youtu.be/K8IExFVVCTg&t=1657,755.0,https://youtu.be/i3optcE8Vvw&t=755,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原,"酒井,安田,中山,工藤,大原,青貝,小村,明石,樋口","下向,小保内,柏原,常谷,郡山,井樫,杉林,火ノ川,新谷","渡辺,明石,中山,小村,青貝,樋口,安田,酒井,工藤","坪田,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原","R,L,R,L,R,R,R,L,L,R","R,L,R,L,R,R,R,L,L,R",,,,,,,,,,,"Suguru, Sakai",,,,,
13,6.0,14.0,2025/08/04,1668.517795801163,1128.517795801163,1754271402.693324,1.0,6.0,坪田,Right,北海学園大,1,酒井,Left,TOK,1,Bottom,0,3,2,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,,0.59,0.284,70.49284323364135,-13.0311574626723,TOK,#217fc4,東大,北海学園大,#000040,北海学,遠軽_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,8,8,2521500013,中飛,,1666.0,https://youtu.be/K8IExFVVCTg&t=1666,765.0,https://youtu.be/i3optcE8Vvw&t=765,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原,"酒井,安田,中山,工藤,大原,青貝,小村,明石,樋口","下向,小保内,柏原,常谷,郡山,井樫,杉林,火ノ川,新谷","渡辺,明石,中山,小村,青貝,樋口,安田,酒井,工藤","坪田,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原","R,L,R,L,R,R,R,L,L,R","R,L,R,L,R,R,R,L,L,R",,,,,,,,,,,"Suguru, Sakai",,,,,
14,7.0,15.0,2025/08/04,1702.318250656128,1162.318250656128,1754271436.493779,2.0,1.0,坪田,Right,北海学園大,2,安田,Right,TOK,1,Bottom,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,北海学園大,#000040,北海学,遠軽_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521500014,ボール,,1700.0,https://youtu.be/K8IExFVVCTg&t=1700,782.0,https://youtu.be/i3optcE8Vvw&t=782,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原,"酒井,安田,中山,工藤,大原,青貝,小村,明石,樋口","下向,小保内,柏原,常谷,郡山,井樫,杉林,火ノ川,新谷","渡辺,明石,中山,小村,青貝,樋口,安田,酒井,工藤","坪田,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原","R,L,R,L,R,R,R,L,L,R","R,L,R,L,R,R,R,L,L,R",,,,,,,,,,,"Ken, Yasuda",,,,,
15,8.0,16.0,2025/08/04,1712.993377923966,1172.993377923966,1754271447.168906,2.0,2.0,坪田,Right,北海学園大,2,安田,Right,TOK,1,Bottom,1,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,北海学園大,#000040,北海学,遠軽_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521500015,見逃し,,1710.0,https://youtu.be/K8IExFVVCTg&t=1710,792.0,https://youtu.be/i3optcE8Vvw&t=792,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原,"酒井,安田,中山,工藤,大原,青貝,小村,明石,樋口","下向,小保内,柏原,常谷,郡山,井樫,杉林,火ノ川,新谷","渡辺,明石,中山,小村,青貝,樋口,安田,酒井,工藤","坪田,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原","R,L,R,L,R,R,R,L,L,R","R,L,R,L,R,R,R,L,L,R",,,,,,,,,,,"Ken, Yasuda",,,,,
16,9.0,17.0,2025/08/04,1734.141727685928,1194.141727685928,1754271468.317255,2.0,3.0,坪田,Right,北海学園大,2,安田,Right,TOK,1,Bottom,1,1,1,Fastball,FoulBall,Undefined,LineDrive,Undefined,0,0,,,,,,,TOK,#217fc4,東大,北海学園大,#000040,北海学,遠軽_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521500016,ファール,,1732.0,https://youtu.be/K8IExFVVCTg&t=1732,813.0,https://youtu.be/i3optcE8Vvw&t=813,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原,"酒井,安田,中山,工藤,大原,青貝,小村,明石,樋口","下向,小保内,柏原,常谷,郡山,井樫,杉林,火ノ川,新谷","渡辺,明石,中山,小村,青貝,樋口,安田,酒井,工藤","坪田,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原","R,L,R,L,R,R,R,L,L,R","R,L,R,L,R,R,R,L,L,R",,,,,,,,,,,"Ken, Yasuda",,,,,
17,10.0,18.0,2025/08/04,1740.169163942337,1200.169163942337,1754271474.344692,2.0,4.0,坪田,Right,北海学園大,2,安田,Right,TOK,1,Bottom,1,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,北海学園大,#000040,北海学,遠軽_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521500017,ボール,,1738.0,https://youtu.be/K8IExFVVCTg&t=1738,819.0,https://youtu.be/i3optcE8Vvw&t=819,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原,"酒井,安田,中山,工藤,大原,青貝,小村,明石,樋口","下向,小保内,柏原,常谷,郡山,井樫,杉林,火ノ川,新谷","渡辺,明石,中山,小村,青貝,樋口,安田,酒井,工藤","坪田,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原","R,L,R,L,R,R,R,L,L,R","R,L,R,L,R,R,R,L,L,R",,,,,,,,,,,"Ken, Yasuda",,,,,
18,11.0,19.0,2025/08/04,1752.523211717606,1212.523211717606,1754271486.69874,2.0,5.0,坪田,Right,北海学園大,2,安田,Left,TOK,1,Bottom,1,2,2,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,,,,37.73044709219937,-63.03428556712986,TOK,#217fc4,東大,北海学園大,#000040,北海学,遠軽_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2521500018,ファール,,1750.0,https://youtu.be/K8IExFVVCTg&t=1750,832.0,https://youtu.be/i3optcE8Vvw&t=832,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原,"酒井,安田,中山,工藤,大原,青貝,小村,明石,樋口","下向,小保内,柏原,常谷,郡山,井樫,杉林,火ノ川,新谷","渡辺,明石,中山,小村,青貝,樋口,安田,酒井,工藤","坪田,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原","R,L,L,L,R,R,R,L,L,R","R,L,R,L,R,R,R,L,L,R",,,,,,,,,,,"Ken, Yasuda",,,,,
19,12.0,20.0,2025/08/04,1774.76556634903,1234.76556634903,1754271508.941094,2.0,6.0,坪田,Right,北海学園大,2,安田,Left,TOK,1,Bottom,1,2,2,Splitter,InPlay,Undefined,GroundBall,Error,0,0,,,,,47.1342015174265,18.55023192592774,TOK,#217fc4,東大,北海学園大,#000040,北海学,遠軽_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,4,4,2521500019,二ゴ失,,1772.0,https://youtu.be/K8IExFVVCTg&t=1772,842.0,https://youtu.be/i3optcE8Vvw&t=842,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原,"酒井,安田,中山,工藤,大原,青貝,小村,明石,樋口","下向,小保内,柏原,常谷,郡山,井樫,杉林,火ノ川,新谷","渡辺,明石,中山,小村,青貝,樋口,安田,酒井,工藤","坪田,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原","R,L,L,L,R,R,R,L,L,R","R,L,R,L,R,R,R,L,L,R",,,,,,,,,,,"Ken, Yasuda",,,,,
20,,,2025/08/04,1817.966262578964,1277.966262578964,1754271552.141791,,,坪田,Right,北海学園大,3,中山,Left,TOK,1,Bottom,1,0,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,北海学園大,#000040,北海学,遠軽_122,A,夏季オープン戦,Normal,1,安田,,,PickOff,,,,"1,3","1,3",2521500020,牽制,,1815.0,https://youtu.be/K8IExFVVCTg&t=1815,862.0,https://youtu.be/i3optcE8Vvw&t=862,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原,"酒井,安田,中山,工藤,大原,青貝,小村,明石,樋口","下向,小保内,柏原,常谷,郡山,井樫,杉林,火ノ川,新谷","渡辺,明石,中山,小村,青貝,樋口,安田,酒井,工藤","坪田,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原","R,L,L,L,R,R,R,L,L,R","R,L,R,L,R,R,R,L,L,R",,,,,,,,,,,"Taiyo, Nakayama","Ken, Yasuda",,,,
21,13.0,21.0,2025/08/04,1829.200532913208,1289.200532913208,1754271563.376061,3.0,1.0,坪田,Right,北海学園大,3,中山,Left,TOK,1,Bottom,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.598,0.288,,,TOK,#217fc4,東大,北海学園大,#000040,北海学,遠軽_122,A,夏季オープン戦,Normal,1,安田,,,Nothing,,,,,,2521500021,見逃し,,1827.0,https://youtu.be/K8IExFVVCTg&t=1827,873.0,https://youtu.be/i3optcE8Vvw&t=873,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原,"酒井,安田,中山,工藤,大原,青貝,小村,明石,樋口","下向,小保内,柏原,常谷,郡山,井樫,杉林,火ノ川,新谷","渡辺,明石,中山,小村,青貝,樋口,安田,酒井,工藤","坪田,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原","R,L,L,L,R,R,R,L,L,R","R,L,R,L,R,R,R,L,L,R",,,,,,,,,,,"Taiyo, Nakayama","Ken, Yasuda",,,,
22,,,2025/08/04,1849.392958879471,1309.392958879471,1754271583.568487,,,坪田,Right,北海学園大,3,中山,Left,TOK,1,Bottom,1,0,1,,,,,,0,0,,,,,,,TOK,#217fc4,東大,北海学園大,#000040,北海学,遠軽_122,A,夏季オープン戦,Normal,1,安田,,,PickOff,,,,"1,3","1,3",2521500022,牽制,,1847.0,https://youtu.be/K8IExFVVCTg&t=1847,893.0,https://youtu.be/i3optcE8Vvw&t=893,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原,"酒井,安田,中山,工藤,大原,青貝,小村,明石,樋口","下向,小保内,柏原,常谷,郡山,井樫,杉林,火ノ川,新谷","渡辺,明石,中山,小村,青貝,樋口,安田,酒井,工藤","坪田,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原","R,L,L,L,R,R,R,L,L,R","R,L,R,L,R,R,R,L,L,R",,,,,,,,,,,"Taiyo, Nakayama","Ken, Yasuda",,,,
23,14.0,22.0,2025/08/04,1862.49036192894,1322.49036192894,1754271596.66589,3.0,2.0,坪田,Right,北海学園大,3,中山,Left,TOK,1,Bottom,1,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,136.0,0.542,0.427,,,TOK,#217fc4,東大,北海学園大,#000040,北海学,遠軽_122,A,夏季オープン戦,Normal,1,安田,,,Nothing,,,,,,2521500023,ボール,,1860.0,https://youtu.be/K8IExFVVCTg&t=1860,906.0,https://youtu.be/i3optcE8Vvw&t=906,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原,"酒井,安田,中山,工藤,大原,青貝,小村,明石,樋口","下向,小保内,柏原,常谷,郡山,井樫,杉林,火ノ川,新谷","渡辺,明石,中山,小村,青貝,樋口,安田,酒井,工藤","坪田,新谷,郡山,杉林,常谷,火ノ川,小保内,下向,柏原","R,L,L,L,R,R,R,L,L,R","R,L,R,L,R,R,R,L,L,R",,,,,,,,,,,"Taiyo, Nakayama","Ken, Yasuda",,,,
