count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PlayID,LocalDateTime,UTCDateTime,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,unixtime,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa
77,74.0,2025/4/15,0:44:05,2025/4/15,0:44:05,4.0,6.0,"Azuma, Sotomaru",1000126488.0,Right,KEI_KEI,"Yuto, Tanaka",1000326191.0,Left,RIK,Undefined,2.0,Bottom,2.0,3.0,2.0,Fastball,,InPlay,Undefined,GroundBall,,Out,1.0,0.0,1,,,,,,,,,,,,,0.602,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,KEI_KEI,JinguStadium,A,春季リーグ戦,20250415-JinguStadium-1,,,,,,,"Kei, Watanabe",1000325904.0,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744691925.0,浅田 祐太朗,25.0,74.0,2025/4/15,2645.915541,2645.915543,1744691925,4.0,6.0,外丸,Right,KEI_KEI,9,田中,Left,RIK,2,Bottom,2,3,2,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,0.602,0.196,41.96780779,24.94390526,RIK,#101f56,立教,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,1,落合,,,Undefined,,,,"4,3","4,3A",2510412077,二ゴ,,3290.0,https://youtu.be/F1MeHWhCzNI&t=3290,2582.0,https://youtu.be/tskHT9Wzakg&t=2582,渡辺憩,中塚,林純,今泉,上田,小原,常松,今津,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,田中","今津,小原,常松,中塚,今泉,渡辺憩,上田,林純,外丸","田中,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","外丸,渡辺憩,中塚,林純,今泉,上田,小原,常松,今津","R,L,L,L,R,L,R,L,R,L","L,L,L,R,L,R,R,R,R,R"
78,75.0,2025/4/15,0:46:23,2025/4/15,0:46:23,1.0,1.0,"Yuto, Tanaka",1000326191.0,Left,RIK,"Sho, Imaizumi",1000126517.0,Right,KEI_KEI,Undefined,3.0,Top,0.0,0.0,0.0,Fastball,,BallCalled,Undefined,Undefined,,Undefined,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,KEI_KEI,JinguStadium,A,春季リーグ戦,20250415-JinguStadium-1,,,,,,,"Tomoya, Ochiai",1000242829.0,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744692062.0,浅田 祐太朗,14.0,75.0,2025/4/15,2783.209525,2783.209527,1744692062,1.0,1.0,田中,Left,RIK,5,今泉,Right,KEI_KEI,3,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,143.0,,,,,RIK,#101f56,立教,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2510412078,ボール,,3427.0,https://youtu.be/F1MeHWhCzNI&t=3427,2625.0,https://youtu.be/tskHT9Wzakg&t=2625,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,田中","今津,小原,常松,中塚,今泉,渡辺憩,上田,林純,外丸","田中,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","外丸,渡辺憩,中塚,林純,今泉,上田,小原,常松,今津","R,L,L,L,R,L,R,L,R,L","L,L,L,R,L,R,R,R,R,R"
79,76.0,2025/4/15,0:46:34,2025/4/15,0:46:34,1.0,2.0,"Yuto, Tanaka",1000326191.0,Left,RIK,"Sho, Imaizumi",1000126517.0,Right,KEI_KEI,Undefined,3.0,Top,0.0,1.0,0.0,Fastball,,StrikeSwinging,Undefined,Undefined,,Undefined,0.0,0.0,,,,,,,,,,,,,,1.11,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,KEI_KEI,JinguStadium,A,春季リーグ戦,20250415-JinguStadium-1,,,,,,,"Tomoya, Ochiai",1000242829.0,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744692073.0,浅田 祐太朗,15.0,76.0,2025/4/15,2794.170598,2794.170599,1744692073,1.0,2.0,田中,Left,RIK,5,今泉,Right,KEI_KEI,3,Top,0,1,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,140.0,1.11,-0.12,,,RIK,#101f56,立教,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2510412079,空振り,,3438.0,https://youtu.be/F1MeHWhCzNI&t=3438,2636.0,https://youtu.be/tskHT9Wzakg&t=2636,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,田中","今津,小原,常松,中塚,今泉,渡辺憩,上田,林純,外丸","田中,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","外丸,渡辺憩,中塚,林純,今泉,上田,小原,常松,今津","R,L,L,L,R,L,R,L,R,L","L,L,L,R,L,R,R,R,R,R"
80,77.0,2025/4/15,0:46:46,2025/4/15,0:46:46,1.0,3.0,"Yuto, Tanaka",1000326191.0,Left,RIK,"Sho, Imaizumi",1000126517.0,Right,KEI_KEI,Undefined,3.0,Top,0.0,1.0,1.0,Splitter,,BallCalled,Undefined,Undefined,,Undefined,0.0,0.0,,,,,,,,,,,,,,0.297,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,KEI_KEI,JinguStadium,A,春季リーグ戦,20250415-JinguStadium-1,,,,,,,"Tomoya, Ochiai",1000242829.0,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744692086.0,浅田 祐太朗,16.0,77.0,2025/4/15,2806.485887,2806.485888,1744692086,1.0,3.0,田中,Left,RIK,5,今泉,Right,KEI_KEI,3,Top,0,1,1,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,126.0,0.297,0.0,,,RIK,#101f56,立教,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2510412080,ボール,,3451.0,https://youtu.be/F1MeHWhCzNI&t=3451,2648.0,https://youtu.be/tskHT9Wzakg&t=2648,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,田中","今津,小原,常松,中塚,今泉,渡辺憩,上田,林純,外丸","田中,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","外丸,渡辺憩,中塚,林純,今泉,上田,小原,常松,今津","R,L,L,L,R,L,R,L,R,L","L,L,L,R,L,R,R,R,R,R"
81,78.0,2025/4/15,0:47:00,2025/4/15,0:47:00,1.0,4.0,"Yuto, Tanaka",1000326191.0,Left,RIK,"Sho, Imaizumi",1000126517.0,Right,KEI_KEI,Undefined,3.0,Top,0.0,2.0,1.0,Fastball,,InPlay,Undefined,LineDrive,,Single,0.0,0.0,,,,,,,,,,,,,,0.87,-0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,KEI_KEI,JinguStadium,A,春季リーグ戦,20250415-JinguStadium-1,,,,,,,"Tomoya, Ochiai",1000242829.0,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744692100.0,浅田 祐太朗,17.0,78.0,2025/4/15,2820.733047,2820.733048,1744692100,1.0,4.0,田中,Left,RIK,5,今泉,Right,KEI_KEI,3,Top,0,2,1,Fastball,InPlay,Undefined,LineDrive,Single,0,0,,140.0,0.87,-0.148,82.55846182,-8.216957941,RIK,#101f56,立教,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,8,8,2510412081,中安,,3465.0,https://youtu.be/F1MeHWhCzNI&t=3465,2662.0,https://youtu.be/tskHT9Wzakg&t=2662,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,田中","今津,小原,常松,中塚,今泉,渡辺憩,上田,林純,外丸","田中,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","外丸,渡辺憩,中塚,林純,今泉,上田,小原,常松,今津","R,L,L,L,R,L,R,L,R,L","L,L,L,R,L,R,R,R,R,R"
82,,2025/4/15,0:47:35,2025/4/15,0:47:35,,,"Yuto, Tanaka",1000326191.0,Left,RIK,"Kei, Watanabe",1000325904.0,Right,KEI_KEI,,3.0,Top,0.0,,,,,,,,,,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,KEI_KEI,JinguStadium,A,春季リーグ戦,20250415-JinguStadium-1,,,,,,,"Tomoya, Ochiai",1000242829.0,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744692135.0,浅田 祐太朗,,,2025/4/15,2856.251806,2856.251808,1744692135,,,田中,Left,RIK,6,渡辺憩,Right,KEI_KEI,3,Top,0,0,0,,,,,,0,0,,,,,,,RIK,#101f56,立教,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,1,今泉,,,PickOff,,,,"1,3","1,3",2510412082,牽制,,3500.0,https://youtu.be/F1MeHWhCzNI&t=3500,2679.0,https://youtu.be/tskHT9Wzakg&t=2679,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,田中","今津,小原,常松,中塚,今泉,渡辺憩,上田,林純,外丸","田中,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","外丸,渡辺憩,中塚,林純,今泉,上田,小原,常松,今津","R,L,L,L,R,L,R,L,R,L","L,L,L,R,L,R,R,R,R,R"
83,,2025/4/15,0:47:51,2025/4/15,0:47:51,,,"Yuto, Tanaka",1000326191.0,Left,RIK,"Kei, Watanabe",1000325904.0,Right,KEI_KEI,,3.0,Top,0.0,,,,,,,,,,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,KEI_KEI,JinguStadium,A,春季リーグ戦,20250415-JinguStadium-1,,,,,,,"Tomoya, Ochiai",1000242829.0,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744692152.0,浅田 祐太朗,,,2025/4/15,2872.751565,2872.751566,1744692152,,,田中,Left,RIK,6,渡辺憩,Right,KEI_KEI,3,Top,0,0,0,,,,,,0,0,,,,,,,RIK,#101f56,立教,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,1,今泉,,,PickOff,,,,"1,3","1,3",2510412083,牽制,,3517.0,https://youtu.be/F1MeHWhCzNI&t=3517,2696.0,https://youtu.be/tskHT9Wzakg&t=2696,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,田中","今津,小原,常松,中塚,今泉,渡辺憩,上田,林純,外丸","田中,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","外丸,渡辺憩,中塚,林純,今泉,上田,小原,常松,今津","R,L,L,L,R,L,R,L,R,L","L,L,L,R,L,R,R,R,R,R"
84,79.0,2025/4/15,0:48:17,2025/4/15,0:48:17,2.0,1.0,"Yuto, Tanaka",1000326191.0,Left,RIK,"Kei, Watanabe",1000325904.0,Right,KEI_KEI,Undefined,3.0,Top,0.0,0.0,0.0,Slider,,InPlay,Undefined,Bunt,,Sacrifice,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,KEI_KEI,JinguStadium,A,春季リーグ戦,20250415-JinguStadium-1,,,,,,,"Tomoya, Ochiai",1000242829.0,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744692177.0,浅田 祐太朗,18.0,79.0,2025/4/15,2897.504282,2897.504283,1744692177,2.0,1.0,田中,Left,RIK,6,渡辺憩,Right,KEI_KEI,3,Top,0,0,0,Slider,InPlay,Undefined,Bunt,Sacrifice,1,0,,,,,12.73571277,13.39249775,RIK,#101f56,立教,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,1,今泉,,,Undefined,,,,"1,3","1,3A",2510412084,投犠,,3542.0,https://youtu.be/F1MeHWhCzNI&t=3542,2704.0,https://youtu.be/tskHT9Wzakg&t=2704,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,田中","今津,小原,常松,中塚,今泉,渡辺憩,上田,林純,外丸","田中,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","外丸,渡辺憩,中塚,林純,今泉,上田,小原,常松,今津","R,L,L,L,R,L,R,L,R,L","L,L,L,R,L,R,R,R,R,R"
85,80.0,2025/4/15,0:48:56,2025/4/15,0:48:56,3.0,1.0,"Yuto, Tanaka",1000326191.0,Left,RIK,"Taiyo, Ueda",1000242232.0,Right,KEI_KEI,Undefined,3.0,Top,1.0,0.0,0.0,Fastball,,InPlay,Undefined,Bunt,,Sacrifice,0.0,0.0,2,,,,,,,,,,,,,0.666,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,KEI_KEI,JinguStadium,A,春季リーグ戦,20250415-JinguStadium-1,,,,,,,"Tomoya, Ochiai",1000242829.0,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744692216.0,浅田 祐太朗,19.0,80.0,2025/4/15,2936.481313,2936.481315,1744692216,3.0,1.0,田中,Left,RIK,7,上田,Right,KEI_KEI,3,Top,1,0,0,Fastball,InPlay,Undefined,Bunt,Sacrifice,0,0,,,0.666,-0.12,16.43467643,-21.03751103,RIK,#101f56,立教,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,2,,今泉,,Undefined,,,,1,1,2510412085,投犠,,3581.0,https://youtu.be/F1MeHWhCzNI&t=3581,2730.0,https://youtu.be/tskHT9Wzakg&t=2730,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,田中","今津,小原,常松,中塚,今泉,渡辺憩,上田,林純,外丸","田中,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","外丸,渡辺憩,中塚,林純,今泉,上田,小原,常松,今津","R,L,L,L,R,L,R,L,R,L","L,L,L,R,L,R,R,R,R,R"
86,,2025/4/15,0:49:45,2025/4/15,0:49:45,,,"Yuto, Tanaka",1000326191.0,Left,RIK,"Jyunji, Hayashi",1000325862.0,Right,KEI_KEI,,3.0,Top,1.0,,,,,,,,,,0.0,0.0,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,KEI_KEI,JinguStadium,A,春季リーグ戦,20250415-JinguStadium-1,,,,,,,"Tomoya, Ochiai",1000242829.0,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744692265.0,浅田 祐太朗,,,2025/4/15,2985.658008,2985.65801,1744692265,,,田中,Left,RIK,8,林純,Right,KEI_KEI,3,Top,1,0,0,,,,,,0,0,,,,,,,RIK,#101f56,立教,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,"1,3",上田,,今泉,PickOff,,田中,,"1,3","1E,3",2510412086,牽制,,3630.0,https://youtu.be/F1MeHWhCzNI&t=3630,2770.0,https://youtu.be/tskHT9Wzakg&t=2770,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,田中","今津,小原,常松,中塚,今泉,渡辺憩,上田,林純,外丸","田中,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","外丸,渡辺憩,中塚,林純,今泉,上田,小原,常松,今津","R,L,L,L,R,L,R,L,R,L","L,L,L,R,L,R,R,R,R,R"
87,81.0,2025/4/15,0:49:59,2025/4/15,0:49:59,4.0,1.0,"Yuto, Tanaka",1000326191.0,Left,RIK,"Jyunji, Hayashi",1000325862.0,Right,KEI_KEI,Undefined,3.0,Top,1.0,0.0,0.0,Fastball,,InPlay,Undefined,Bunt,,Sacrifice,1.0,1.0,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,KEI_KEI,JinguStadium,A,春季リーグ戦,20250415-JinguStadium-1,,,,,,,"Tomoya, Ochiai",1000242829.0,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744692279.0,浅田 祐太朗,20.0,81.0,2025/4/15,2999.536743,2999.536745,1744692279,4.0,1.0,田中,Left,RIK,8,林純,Right,KEI_KEI,3,Top,1,0,0,Fastball,InPlay,Undefined,Bunt,Sacrifice,1,1,,,,,20.71838311,28.02450053,RIK,#101f56,立教,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,"1,3",上田,,今泉,Undefined,,,今泉,"1,4","1,4A",2510412087,投犠①,,3644.0,https://youtu.be/F1MeHWhCzNI&t=3644,2784.0,https://youtu.be/tskHT9Wzakg&t=2784,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,田中","今津,小原,常松,中塚,今泉,渡辺憩,上田,林純,外丸","田中,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","外丸,渡辺憩,中塚,林純,今泉,上田,小原,常松,今津","R,L,L,L,R,L,R,L,R,L","L,L,L,R,L,R,R,R,R,R"
88,82.0,2025/4/15,0:50:53,2025/4/15,0:50:53,5.0,1.0,"Yuto, Tanaka",1000326191.0,Left,RIK,"Azuma, Sotomaru",1000126488.0,Right,KEI_KEI,Undefined,3.0,Top,2.0,0.0,0.0,Fastball,,StrikeCalled,Undefined,Undefined,,Undefined,0.0,0.0,2,,,,,,,,,,,,,0.986,-0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,KEI_KEI,JinguStadium,A,春季リーグ戦,20250415-JinguStadium-1,,,,,,,"Tomoya, Ochiai",1000242829.0,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744692333.0,浅田 祐太朗,21.0,82.0,2025/4/15,3053.30914,3053.309142,1744692333,5.0,1.0,田中,Left,RIK,9,外丸,Right,KEI_KEI,3,Top,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,143.0,0.986,-0.116,,,RIK,#101f56,立教,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,2,,上田,,Nothing,,,,,,2510412088,見逃し,,3698.0,https://youtu.be/F1MeHWhCzNI&t=3698,2824.0,https://youtu.be/tskHT9Wzakg&t=2824,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,田中","今津,小原,常松,中塚,今泉,渡辺憩,上田,林純,外丸","田中,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","外丸,渡辺憩,中塚,林純,今泉,上田,小原,常松,今津","R,L,L,L,R,L,R,L,R,L","L,L,L,R,L,R,R,R,R,R"
89,83.0,2025/4/15,0:51:05,2025/4/15,0:51:05,5.0,2.0,"Yuto, Tanaka",1000326191.0,Left,RIK,"Azuma, Sotomaru",1000126488.0,Right,KEI_KEI,Undefined,3.0,Top,2.0,0.0,1.0,Fastball,,InPlay,Undefined,FlyBall,,Out,1.0,0.0,2,,,,,,,,,,,,,0.946,-0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,KEI_KEI,JinguStadium,A,春季リーグ戦,20250415-JinguStadium-1,,,,,,,"Tomoya, Ochiai",1000242829.0,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744692344.0,浅田 祐太朗,22.0,83.0,2025/4/15,3065.204873,3065.204874,1744692344,5.0,2.0,田中,Left,RIK,9,外丸,Right,KEI_KEI,3,Top,2,0,1,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,,0.946,-0.084,3.298035365,63.43494882,RIK,#101f56,立教,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,2,,上田,,Undefined,,,,2,2,2510412089,捕飛,,3709.0,https://youtu.be/F1MeHWhCzNI&t=3709,2835.0,https://youtu.be/tskHT9Wzakg&t=2835,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,田中","今津,小原,常松,中塚,今泉,渡辺憩,上田,林純,外丸","田中,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","外丸,渡辺憩,中塚,林純,今泉,上田,小原,常松,今津","R,L,L,L,R,L,R,L,R,L","L,L,L,R,L,R,R,R,R,R"
90,84.0,2025/4/15,0:53:34,2025/4/15,0:53:34,1.0,1.0,"Azuma, Sotomaru",1000126488.0,Right,KEI_KEI,"Kyudo, Yamagata",1000126710.0,Left,RIK,Undefined,3.0,Bottom,0.0,0.0,0.0,Slider,,BallCalled,Undefined,Undefined,,Undefined,0.0,0.0,,,,,,,,,,,,,,0.41,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,KEI_KEI,JinguStadium,A,春季リーグ戦,20250415-JinguStadium-1,,,,,,,"Kei, Watanabe",1000325904.0,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744692493.0,浅田 祐太朗,26.0,84.0,2025/4/15,3214.111319,3214.111321,1744692493,1.0,1.0,外丸,Right,KEI_KEI,1,山形,Left,RIK,3,Bottom,0,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,116.0,0.41,0.42,,,RIK,#101f56,立教,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2510412090,ボール,,3858.0,https://youtu.be/F1MeHWhCzNI&t=3858,2874.0,https://youtu.be/tskHT9Wzakg&t=2874,渡辺憩,中塚,林純,今泉,上田,小原,常松,今津,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,田中","今津,小原,常松,中塚,今泉,渡辺憩,上田,林純,外丸","田中,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","外丸,渡辺憩,中塚,林純,今泉,上田,小原,常松,今津","R,L,L,L,R,L,R,L,R,L","L,L,L,R,L,R,R,R,R,R"
